order_id,customer_id,restaurant_id,partner_id,order_date,order_amount,order_status
10814,Cust_347,Res_051,P_46,10-03-2025,719.14,Delivered
10815,Cust_579,Res_100,P_138,26-07-2023,1114.99,Cancelled
10816,Cust_346,Res_061,P_12,12-04-2025,1094.91,Delivered
10817,Cust_684,Res_043,P_107,21-01-2021,620.57,Cancelled
10818,Cust_526,Res_058,P_12,02-07-2023,438.13,Delivered
10819,Cust_750,Res_049,P_108,06-07-2022,562.83,Delivered
10820,Cust_256,Res_007,P_28,20-11-2023,557.15,Cancelled
10821,Cust_186,Res_070,P_122,25-06-2024,451.21,Delivered
10822,Cust_328,Res_071,P_81,01-01-2023,432.01,Delivered
10823,Cust_517,Res_057,P_19,21-10-2021,1054.12,Cancelled
10824,Cust_193,Res_109,P_114,16-08-2025,223.36,Cancelled
10825,Cust_069,Res_001,P_111,22-04-2023,861.49,Refunded
10826,Cust_334,Res_106,P_29,01-01-2025,331.46,Cancelled
10827,Cust_300,Res_100,P_127,05-08-2023,511.73,Delivered
10828,Cust_540,Res_114,P_49,01-02-2025,214.62,Cancelled
10829,Cust_169,Res_011,P_89,09-02-2025,433.47,Delivered
10830,Cust_208,Res_108,P_126,03-08-2021,956.84,Refunded
10831,Cust_698,Res_118,P_99,21-08-2025,659.23,Delivered
10832,Cust_403,Res_112,P_121,21-10-2025,382.6,Delivered
10833,Cust_546,Res_060,P_17,15-09-2022,636.73,Delivered
10834,Cust_558,Res_055,P_15,10-08-2024,643.84,Delivered
10835,Cust_653,Res_104,P_28,19-01-2023,1067.25,Delivered
10836,Cust_267,Res_036,P_124,01-06-2024,950.94,Cancelled
10837,Cust_204,Res_080,P_98,25-10-2024,688.73,Cancelled
10838,Cust_425,Res_017,P_05,14-02-2025,854.28,Delivered
10839,Cust_299,Res_001,P_92,23-04-2024,1039.72,Delivered
10840,Cust_774,Res_043,P_99,12-02-2024,160.02,Delivered
10841,Cust_790,Res_074,P_67,26-07-2025,573.03,Delivered
10842,Cust_319,Res_069,P_127,28-06-2023,1102.61,Delivered
10843,Cust_554,Res_101,P_30,08-07-2024,927.33,Cancelled
10844,Cust_493,Res_056,P_48,19-02-2025,719.98,Delivered
10845,Cust_097,Res_016,P_38,06-02-2025,706.13,Delivered
10846,Cust_702,Res_014,P_15,18-01-2022,515.16,Delivered
10847,Cust_314,Res_083,P_59,17-10-2024,696.55,Delivered
10848,Cust_542,Res_032,P_08,06-06-2022,838.15,Delivered
10849,Cust_361,Res_060,P_83,01-12-2022,589.28,Delivered
10850,Cust_582,Res_079,P_10,22-01-2023,899.86,Delivered
10851,Cust_201,Res_067,P_113,13-05-2021,1054.29,Delivered
10852,Cust_208,Res_102,P_114,04-01-2022,312.42,Cancelled
10853,Cust_696,Res_115,P_81,13-06-2025,659.23,Delivered
10854,Cust_429,Res_050,P_119,23-05-2023,578.42,Delivered
10855,Cust_370,Res_036,P_94,23-03-2021,871.84,Delivered
10856,Cust_706,Res_020,P_90,26-04-2024,412.36,Cancelled
10857,Cust_515,Res_060,P_85,07-03-2022,822.26,Delivered
10858,Cust_400,Res_045,P_40,15-04-2022,1071.36,Cancelled
10859,Cust_014,Res_005,P_87,25-01-2021,589.04,Delivered
10860,Cust_504,Res_074,P_38,19-08-2023,1106.57,Delivered
10861,Cust_165,Res_092,P_06,08-08-2021,1192.82,Delivered
10862,Cust_339,Res_120,P_86,17-06-2025,261.4,Delivered
10863,Cust_559,Res_060,P_130,02-01-2023,394.71,Delivered
10864,Cust_307,Res_038,P_03,16-03-2021,1147.9,Delivered
10865,Cust_134,Res_023,P_136,04-11-2025,1156.24,Cancelled
10866,Cust_278,Res_113,P_46,10-06-2021,252.59,Cancelled
10867,Cust_473,Res_067,P_31,09-07-2024,165.75,Delivered
10868,Cust_148,Res_052,P_100,08-02-2024,319.16,Delivered
10869,Cust_609,Res_047,P_06,18-10-2022,1195.81,Delivered
10870,Cust_069,Res_046,P_88,24-08-2023,339,Delivered
10871,Cust_638,Res_070,P_124,04-01-2022,677.67,Delivered
10872,Cust_806,Res_056,P_91,24-01-2023,1040.84,Cancelled
10873,Cust_773,Res_103,P_65,08-11-2025,171.42,Refunded
10874,Cust_198,Res_016,P_100,17-05-2021,784.71,Delivered
10875,Cust_628,Res_076,P_43,15-04-2022,440.88,Cancelled
10876,Cust_202,Res_109,P_123,20-08-2022,1055.45,Delivered
10877,Cust_411,Res_068,P_133,02-06-2025,447.63,Delivered
10878,Cust_444,Res_078,P_53,25-02-2025,871.09,Delivered
10879,Cust_572,Res_086,P_98,07-02-2022,857.93,Delivered
10880,Cust_615,Res_018,P_41,10-04-2025,382.57,Delivered
10881,Cust_264,Res_096,P_140,24-07-2024,186.54,Delivered
10882,Cust_401,Res_015,P_58,17-04-2022,579.71,Delivered
10883,Cust_717,Res_084,P_98,04-07-2023,453.65,Delivered
10884,Cust_187,Res_015,P_146,23-08-2025,999.43,Refunded
10885,Cust_286,Res_027,P_137,21-08-2024,990.38,Delivered
10886,Cust_753,Res_018,P_105,19-02-2021,629.88,Delivered
10887,Cust_791,Res_023,P_130,08-02-2025,786.84,Delivered
10888,Cust_286,Res_098,P_141,04-09-2023,784.47,Delivered
10889,Cust_115,Res_009,P_147,11-11-2023,1018.52,Delivered
10890,Cust_353,Res_003,P_64,18-12-2021,596.25,Cancelled
10891,Cust_135,Res_064,P_142,20-05-2024,439.22,Delivered
10892,Cust_434,Res_025,P_114,22-04-2023,428.29,Cancelled
10893,Cust_436,Res_069,P_44,07-06-2021,713,Delivered
10894,Cust_447,Res_055,P_68,23-10-2021,621.61,Delivered
10895,Cust_252,Res_074,P_20,09-02-2024,612.13,Cancelled
10896,Cust_747,Res_015,P_42,03-04-2025,245.69,Cancelled
10897,Cust_307,Res_019,P_124,22-08-2025,904.53,Refunded
10898,Cust_197,Res_002,P_94,28-11-2022,374.42,Delivered
10899,Cust_749,Res_047,P_94,16-10-2023,356.8,Cancelled
10900,Cust_305,Res_038,P_118,13-02-2021,583.4,Cancelled
10901,Cust_332,Res_029,P_113,22-02-2023,389.17,Cancelled
10902,Cust_229,Res_116,P_35,01-07-2024,763.05,Delivered
10903,Cust_541,Res_013,P_146,23-04-2024,540.04,Delivered
10904,Cust_774,Res_039,P_15,25-09-2022,621.36,Cancelled
10905,Cust_021,Res_026,P_09,11-05-2021,714.03,Delivered
10906,Cust_222,Res_063,P_80,08-06-2022,363.71,Delivered
10907,Cust_255,Res_110,P_101,07-09-2023,313.54,Delivered
10908,Cust_129,Res_068,P_148,12-04-2022,1074.44,Delivered
10909,Cust_798,Res_033,P_108,07-09-2022,605.41,Delivered
10910,Cust_181,Res_047,P_69,07-02-2023,659.23,Delivered
10911,Cust_225,Res_101,P_72,28-03-2022,187.39,Cancelled
10912,Cust_543,Res_015,P_43,06-09-2024,672.88,Delivered
10913,Cust_434,Res_059,P_147,01-12-2024,731.88,Delivered
10914,Cust_635,Res_098,P_26,17-02-2023,736.78,Delivered
10915,Cust_573,Res_017,P_98,15-06-2023,892.38,Delivered
10916,Cust_565,Res_014,P_49,18-12-2025,336.36,Delivered
10917,Cust_660,Res_120,P_56,25-09-2022,414.83,Delivered
10918,Cust_547,Res_089,P_09,09-09-2024,1001.27,Delivered
10919,Cust_772,Res_085,P_114,13-10-2022,1144.53,Cancelled
10920,Cust_225,Res_045,P_145,11-03-2023,292.73,Delivered
10921,Cust_332,Res_056,P_80,18-08-2023,672.53,Delivered
10922,Cust_645,Res_090,P_121,27-10-2024,374.89,Delivered
10923,Cust_010,Res_117,P_132,24-09-2025,213.08,Delivered
10924,Cust_352,Res_034,P_11,09-05-2023,491.78,Delivered
10925,Cust_763,Res_024,P_23,01-07-2023,300.87,Cancelled
10926,Cust_742,Res_115,P_51,12-09-2021,895.43,Delivered
10927,Cust_750,Res_116,P_03,20-04-2025,710.41,Delivered
10928,Cust_376,Res_065,P_110,19-05-2021,301.03,Delivered
10929,Cust_079,Res_109,P_147,16-04-2025,159.7,Delivered
10930,Cust_448,Res_007,P_25,18-05-2021,998.56,Refunded
10931,Cust_109,Res_101,P_56,14-11-2025,335,Delivered
10932,Cust_091,Res_031,P_66,25-05-2025,786.53,Delivered
10933,Cust_547,Res_114,P_108,11-10-2021,503.77,Delivered
10934,Cust_618,Res_076,P_96,04-05-2022,764.76,Delivered
10935,Cust_309,Res_033,P_20,24-03-2023,481.44,Delivered
10936,Cust_366,Res_045,P_88,14-06-2022,241.29,Delivered
10937,Cust_752,Res_100,P_82,11-10-2023,384.1,Delivered
10938,Cust_002,Res_106,P_40,03-01-2023,347.46,Delivered
10939,Cust_653,Res_094,P_143,18-04-2023,599.42,Delivered
10940,Cust_305,Res_007,P_75,02-02-2025,841.2,Delivered
10941,Cust_371,Res_118,P_109,26-08-2022,427,Refunded
10942,Cust_462,Res_089,P_100,19-07-2024,162.67,Delivered
10943,Cust_212,Res_103,P_07,21-10-2025,694.88,Cancelled
10944,Cust_506,Res_119,P_20,08-02-2023,786.05,Cancelled
10945,Cust_621,Res_013,P_37,28-08-2021,1161.01,Refunded
10946,Cust_461,Res_074,P_41,09-04-2025,768.94,Delivered
10947,Cust_047,Res_059,P_58,06-04-2023,644.73,Delivered
10948,Cust_500,Res_070,P_96,22-05-2022,752.07,Delivered
10949,Cust_126,Res_103,P_55,02-03-2025,1124.3,Delivered
10950,Cust_604,Res_062,P_10,02-03-2023,1019.8,Delivered
10951,Cust_501,Res_113,P_39,03-03-2024,489.13,Delivered
10952,Cust_504,Res_069,P_19,17-04-2024,399.12,Refunded
10953,Cust_569,Res_065,P_41,14-02-2021,425.77,Delivered
10954,Cust_629,Res_064,P_139,11-04-2022,679.64,Delivered
10955,Cust_698,Res_095,P_55,09-09-2024,931.25,Delivered
10956,Cust_573,Res_021,P_87,11-03-2023,678.38,Delivered
10957,Cust_152,Res_012,P_150,25-02-2024,221.19,Delivered
10958,Cust_566,Res_067,P_132,01-09-2022,909.76,Delivered
10959,Cust_122,Res_019,P_30,16-11-2021,996.27,Delivered
10960,Cust_222,Res_105,P_39,27-03-2021,453.97,Delivered
10961,Cust_229,Res_069,P_128,18-01-2022,847.33,Cancelled
10962,Cust_271,Res_077,P_74,08-09-2024,597.92,Delivered
10963,Cust_499,Res_012,P_109,25-08-2025,1083.58,Refunded
10964,Cust_097,Res_099,P_53,26-12-2023,1037.49,Delivered
10965,Cust_110,Res_069,P_137,19-04-2023,701.7,Delivered
10966,Cust_086,Res_019,P_59,17-06-2023,876.08,Delivered
10967,Cust_645,Res_080,P_57,15-12-2023,1077.52,Delivered
10968,Cust_169,Res_074,P_134,11-06-2025,670.5,Delivered
10969,Cust_647,Res_025,P_21,07-08-2021,478.91,Delivered
10970,Cust_392,Res_048,P_121,20-04-2021,941.35,Delivered
10971,Cust_220,Res_093,P_116,12-01-2023,381.07,Delivered
10972,Cust_564,Res_032,P_105,01-03-2022,557.96,Cancelled
10973,Cust_646,Res_091,P_143,05-08-2022,1059.01,Delivered
10974,Cust_169,Res_036,P_10,15-06-2023,910.64,Delivered
10975,Cust_072,Res_032,P_36,09-07-2025,574,Delivered
10976,Cust_205,Res_034,P_102,09-03-2021,375.48,Delivered
10977,Cust_404,Res_080,P_112,05-12-2023,523.77,Delivered
10978,Cust_748,Res_033,P_18,17-06-2023,448.31,Delivered
10979,Cust_743,Res_009,P_64,19-10-2024,334.89,Delivered
10980,Cust_325,Res_117,P_54,10-06-2024,930.5,Cancelled
10981,Cust_733,Res_013,P_70,10-08-2023,414.67,Delivered
10982,Cust_455,Res_103,P_106,25-01-2021,626.88,Delivered
10983,Cust_767,Res_110,P_147,13-12-2024,555.15,Delivered
10984,Cust_220,Res_112,P_103,28-09-2024,1181.18,Delivered
10985,Cust_364,Res_101,P_31,20-12-2023,560.65,Delivered
10986,Cust_746,Res_118,P_49,05-01-2021,233.98,Delivered
10987,Cust_730,Res_108,P_27,15-02-2023,244.32,Delivered
10988,Cust_576,Res_009,P_07,03-05-2024,770.29,Delivered
10989,Cust_620,Res_053,P_137,02-04-2023,779.33,Delivered
10990,Cust_034,Res_107,P_114,22-02-2022,589.7,Delivered
10991,Cust_369,Res_105,P_114,14-02-2025,603.44,Delivered
10992,Cust_119,Res_045,P_30,18-10-2023,206.63,Delivered
10993,Cust_515,Res_088,P_60,12-07-2023,692.37,Delivered
10994,Cust_132,Res_073,P_42,18-10-2021,679.98,Delivered
10995,Cust_017,Res_022,P_51,01-12-2022,307.03,Cancelled
10996,Cust_781,Res_069,P_102,01-11-2022,259.03,Cancelled
10997,Cust_230,Res_109,P_77,09-09-2021,279.75,Delivered
10998,Cust_393,Res_108,P_72,05-12-2025,256.08,Delivered
10999,Cust_449,Res_016,P_82,17-11-2025,790.19,Delivered
11000,Cust_734,Res_083,P_55,15-02-2023,356.31,Delivered
11001,Cust_707,Res_088,P_147,01-06-2025,414,Delivered
11002,Cust_530,Res_006,P_79,11-10-2022,332.25,Delivered
11003,Cust_080,Res_042,P_29,09-10-2021,1155.73,Delivered
11004,Cust_076,Res_058,P_41,22-10-2022,1047.35,Delivered
11005,Cust_512,Res_053,P_74,10-04-2021,392.02,Delivered
11006,Cust_302,Res_036,P_145,09-08-2025,493.94,Delivered
11007,Cust_059,Res_067,P_93,28-09-2021,370.39,Delivered
11008,Cust_405,Res_052,P_65,16-01-2023,659.23,Delivered
11009,Cust_138,Res_086,P_110,13-06-2023,170.59,Delivered
11010,Cust_389,Res_015,P_28,09-08-2025,659.23,Delivered
11011,Cust_508,Res_103,P_90,06-08-2022,699.32,Delivered
11012,Cust_556,Res_088,P_127,25-04-2025,1093.57,Delivered
11013,Cust_752,Res_105,P_62,17-09-2024,322.61,Delivered
11014,Cust_543,Res_074,P_127,05-11-2024,994.31,Delivered
11015,Cust_528,Res_071,P_78,08-08-2021,981.56,Delivered
11016,Cust_752,Res_069,P_149,06-01-2021,283.54,Delivered
11017,Cust_099,Res_021,P_144,25-03-2021,568.49,Delivered
11018,Cust_077,Res_019,P_26,19-08-2021,328.66,Delivered
11019,Cust_549,Res_077,P_129,28-01-2023,417.46,Delivered
11020,Cust_680,Res_110,P_59,16-06-2021,426.41,Delivered
11021,Cust_796,Res_018,P_08,20-04-2025,734.05,Delivered
11022,Cust_382,Res_004,P_120,22-06-2022,581.98,Delivered
11023,Cust_364,Res_075,P_92,04-01-2024,1145.12,Delivered
11024,Cust_462,Res_073,P_86,28-08-2023,282.69,Delivered
11025,Cust_608,Res_073,P_130,08-04-2025,1172.38,Delivered
11026,Cust_722,Res_064,P_106,19-09-2023,392.17,Delivered
11027,Cust_721,Res_015,P_130,13-03-2023,961.52,Delivered
11028,Cust_265,Res_053,P_25,05-03-2022,505.92,Delivered
11029,Cust_222,Res_003,P_112,04-11-2025,300.24,Refunded
11030,Cust_414,Res_067,P_145,21-12-2025,1050.78,Delivered
11031,Cust_033,Res_080,P_121,14-02-2022,474.3,Cancelled
11032,Cust_215,Res_083,P_109,02-11-2021,659.23,Delivered
11033,Cust_393,Res_067,P_20,09-02-2023,744.77,Delivered
11034,Cust_617,Res_042,P_74,03-09-2024,645.34,Delivered
11035,Cust_780,Res_042,P_42,28-05-2021,670.61,Delivered
11036,Cust_738,Res_077,P_40,12-09-2023,918.85,Delivered
11037,Cust_035,Res_063,P_32,25-07-2023,242.16,Delivered
11038,Cust_170,Res_016,P_122,18-05-2022,851.59,Delivered
11039,Cust_206,Res_044,P_37,03-07-2021,1090.6,Delivered
11040,Cust_154,Res_047,P_149,13-02-2023,210.68,Delivered
11041,Cust_572,Res_048,P_31,15-12-2023,297.69,Cancelled
11042,Cust_737,Res_067,P_92,09-01-2023,902.46,Delivered
11043,Cust_766,Res_052,P_12,18-02-2025,609.15,Delivered
11044,Cust_023,Res_014,P_106,01-12-2022,573.73,Delivered
11045,Cust_020,Res_047,P_80,03-11-2024,293.81,Delivered
11046,Cust_606,Res_033,P_141,26-09-2025,682.11,Delivered
11047,Cust_549,Res_010,P_36,04-04-2022,282.87,Delivered
11048,Cust_370,Res_026,P_51,21-11-2021,650.45,Delivered
11049,Cust_327,Res_005,P_66,08-12-2023,951.8,Delivered
11050,Cust_105,Res_118,P_32,28-05-2022,421.18,Cancelled
11051,Cust_655,Res_024,P_70,23-05-2024,654.83,Delivered
11052,Cust_342,Res_107,P_124,01-02-2022,1191.62,Cancelled
11053,Cust_690,Res_018,P_52,13-10-2021,870.98,Refunded
11054,Cust_589,Res_019,P_27,25-02-2022,1033.42,Delivered
11055,Cust_209,Res_071,P_56,19-10-2022,585.59,Delivered
11056,Cust_782,Res_017,P_101,26-10-2022,956.25,Delivered
11057,Cust_661,Res_049,P_64,15-03-2021,192.53,Delivered
11058,Cust_724,Res_095,P_29,11-10-2022,279.06,Delivered
11059,Cust_092,Res_019,P_97,04-08-2024,363.22,Delivered
11060,Cust_730,Res_108,P_26,02-01-2021,572.05,Delivered
11061,Cust_676,Res_111,P_128,02-09-2021,1038.03,Delivered
11062,Cust_697,Res_029,P_127,20-12-2021,513.58,Cancelled
11063,Cust_203,Res_093,P_90,09-07-2024,837.35,Delivered
11064,Cust_498,Res_047,P_63,26-03-2024,894.78,Delivered
11065,Cust_280,Res_040,P_141,02-09-2024,765.49,Cancelled
11066,Cust_005,Res_072,P_92,17-08-2023,525.1,Delivered
11067,Cust_442,Res_089,P_124,01-11-2025,755.91,Delivered
11068,Cust_119,Res_072,P_123,16-03-2023,509.38,Delivered
11069,Cust_696,Res_051,P_63,14-04-2021,238.07,Delivered
11070,Cust_291,Res_027,P_70,02-03-2021,1192.44,Delivered
11071,Cust_154,Res_076,P_13,18-12-2025,283.54,Refunded
11072,Cust_430,Res_008,P_103,14-04-2022,225.97,Delivered
11073,Cust_314,Res_108,P_19,26-03-2021,1072.46,Delivered
11074,Cust_806,Res_064,P_92,22-03-2022,466.93,Delivered
11075,Cust_377,Res_116,P_37,16-03-2024,832.81,Delivered
11076,Cust_621,Res_062,P_117,28-04-2022,495.46,Cancelled
11077,Cust_076,Res_068,P_74,10-11-2024,561.03,Cancelled
11078,Cust_474,Res_041,P_116,22-12-2021,425.22,Delivered
11079,Cust_079,Res_029,P_27,28-03-2022,510.2,Delivered
11080,Cust_767,Res_025,P_133,21-05-2022,581.24,Delivered
11081,Cust_753,Res_024,P_104,03-06-2022,906.44,Delivered
11082,Cust_482,Res_062,P_25,05-08-2024,687.11,Delivered
11083,Cust_508,Res_052,P_117,17-10-2023,1140.74,Delivered
11084,Cust_804,Res_087,P_81,22-04-2024,193.97,Refunded
11085,Cust_339,Res_064,P_58,21-06-2025,678.22,Delivered
11086,Cust_231,Res_052,P_84,16-12-2024,763.44,Cancelled
11087,Cust_629,Res_117,P_18,21-04-2022,1116.21,Delivered
11088,Cust_453,Res_006,P_45,27-06-2023,201.62,Delivered
11089,Cust_641,Res_024,P_83,16-08-2023,752.17,Cancelled
11090,Cust_471,Res_098,P_125,02-08-2025,1046.31,Delivered
11091,Cust_605,Res_083,P_90,12-12-2022,404.02,Cancelled
11092,Cust_262,Res_080,P_137,06-08-2021,1070.11,Delivered
11093,Cust_124,Res_063,P_11,28-07-2021,170,Delivered
11094,Cust_469,Res_017,P_15,11-05-2024,919.08,Cancelled
11095,Cust_312,Res_086,P_84,21-01-2023,1129.77,Delivered
11096,Cust_640,Res_049,P_57,02-02-2025,840.06,Cancelled
11097,Cust_540,Res_032,P_62,09-05-2023,610.98,Cancelled
11098,Cust_097,Res_082,P_89,10-08-2025,197.13,Delivered
11099,Cust_710,Res_014,P_42,13-12-2021,1116.12,Delivered
11100,Cust_271,Res_058,P_75,09-07-2024,643.81,Delivered
11101,Cust_146,Res_010,P_41,13-10-2025,180.45,Delivered
11102,Cust_635,Res_044,P_134,08-04-2022,874.31,Delivered
11103,Cust_531,Res_050,P_100,06-02-2023,655.93,Delivered
11104,Cust_502,Res_057,P_17,26-05-2022,280.56,Delivered
11105,Cust_449,Res_047,P_148,13-06-2023,374.99,Delivered
11106,Cust_700,Res_015,P_137,13-09-2024,217.72,Delivered
11107,Cust_096,Res_079,P_46,24-07-2025,753.01,Cancelled
11108,Cust_289,Res_035,P_82,24-09-2025,803.13,Delivered
11109,Cust_597,Res_040,P_104,19-10-2022,681.03,Cancelled
11110,Cust_019,Res_118,P_137,08-02-2021,1007.96,Delivered
11111,Cust_623,Res_012,P_40,26-01-2021,1054.06,Delivered
11112,Cust_179,Res_087,P_09,23-02-2021,796.41,Delivered
11113,Cust_130,Res_105,P_108,21-08-2023,163.39,Delivered
11114,Cust_277,Res_047,P_79,28-02-2023,879.99,Refunded
11115,Cust_790,Res_021,P_109,21-10-2023,588.9,Delivered
11116,Cust_766,Res_087,P_94,11-04-2023,743.84,Delivered
11117,Cust_632,Res_054,P_17,22-02-2022,831.53,Delivered
11118,Cust_468,Res_054,P_04,15-05-2021,517.75,Delivered
11119,Cust_718,Res_068,P_115,27-08-2024,1112.95,Delivered
11120,Cust_809,Res_042,P_117,03-10-2025,290.67,Delivered
11121,Cust_303,Res_010,P_32,01-10-2025,855.09,Delivered
11122,Cust_597,Res_064,P_01,20-04-2025,659.23,Delivered
11123,Cust_722,Res_100,P_143,18-09-2022,1120.88,Cancelled
11124,Cust_255,Res_060,P_122,26-05-2025,268.13,Delivered
11125,Cust_110,Res_058,P_48,28-11-2025,249.63,Delivered
11126,Cust_513,Res_014,P_63,04-07-2024,499.66,Delivered
11127,Cust_624,Res_035,P_36,11-07-2021,542.24,Delivered
11128,Cust_075,Res_087,P_34,24-06-2023,375.02,Cancelled
11129,Cust_734,Res_109,P_95,25-09-2022,659.23,Delivered
11130,Cust_267,Res_005,P_76,10-05-2025,615.06,Delivered
11131,Cust_498,Res_101,P_87,01-12-2023,185.88,Delivered
11132,Cust_734,Res_019,P_98,15-12-2024,485.63,Delivered
11133,Cust_653,Res_069,P_116,13-04-2024,1000.95,Delivered
11134,Cust_209,Res_100,P_89,15-02-2023,874.19,Delivered
11135,Cust_228,Res_096,P_77,11-05-2022,911.11,Delivered
11136,Cust_543,Res_118,P_54,08-03-2022,883.02,Delivered
11137,Cust_621,Res_006,P_03,01-04-2022,476.52,Cancelled
11138,Cust_616,Res_058,P_41,03-04-2022,254.65,Delivered
11139,Cust_005,Res_049,P_25,17-10-2023,436.09,Cancelled
11140,Cust_707,Res_008,P_139,17-12-2023,1023.37,Delivered
11141,Cust_022,Res_003,P_12,12-05-2023,1179.49,Cancelled
11142,Cust_724,Res_077,P_89,04-04-2021,668.54,Delivered
11143,Cust_546,Res_072,P_80,11-10-2024,160.19,Delivered
11144,Cust_240,Res_099,P_62,24-01-2021,297.05,Delivered
11145,Cust_680,Res_116,P_68,27-01-2024,488.18,Delivered
11146,Cust_777,Res_053,P_93,13-12-2025,757.51,Delivered
11147,Cust_224,Res_007,P_112,22-10-2023,228.85,Delivered
11148,Cust_786,Res_065,P_37,23-06-2024,1140.53,Delivered
11149,Cust_067,Res_114,P_122,07-12-2022,533.34,Delivered
11150,Cust_224,Res_064,P_97,04-02-2023,1108.21,Delivered
11151,Cust_150,Res_010,P_133,22-06-2021,969.55,Delivered
11152,Cust_805,Res_101,P_100,07-08-2024,943.21,Delivered
11153,Cust_184,Res_032,P_16,06-04-2022,787.06,Delivered
11154,Cust_738,Res_021,P_26,14-12-2025,808.12,Delivered
11155,Cust_640,Res_081,P_72,14-09-2025,819.9,Delivered
11156,Cust_756,Res_032,P_74,15-01-2025,659.23,Delivered
11157,Cust_010,Res_011,P_73,25-09-2025,731.41,Cancelled
11158,Cust_012,Res_040,P_111,14-09-2023,1185.73,Delivered
11159,Cust_416,Res_089,P_75,08-05-2022,918.91,Delivered
11160,Cust_286,Res_097,P_124,22-05-2022,965.79,Delivered
11161,Cust_555,Res_032,P_86,17-11-2024,1066.09,Delivered
11162,Cust_100,Res_049,P_100,03-12-2021,376.42,Cancelled
11163,Cust_007,Res_102,P_150,26-05-2023,237.99,Cancelled
11164,Cust_763,Res_086,P_38,14-06-2022,657.04,Delivered
11165,Cust_612,Res_070,P_84,12-11-2023,689.78,Delivered
11166,Cust_338,Res_050,P_138,24-05-2021,1020.64,Delivered
11167,Cust_238,Res_101,P_51,11-02-2024,615.97,Delivered
11168,Cust_724,Res_022,P_11,08-01-2024,749.4,Delivered
11169,Cust_558,Res_060,P_10,16-08-2021,703.42,Delivered
11170,Cust_625,Res_066,P_34,07-12-2021,190.11,Delivered
11171,Cust_348,Res_077,P_95,07-12-2023,795.98,Delivered
11172,Cust_085,Res_068,P_89,01-03-2025,1019.45,Delivered
11173,Cust_569,Res_104,P_136,25-10-2023,315.38,Delivered
11174,Cust_659,Res_072,P_29,26-09-2025,774.05,Delivered
11175,Cust_766,Res_096,P_61,11-04-2024,773.29,Cancelled
11176,Cust_277,Res_073,P_87,26-05-2025,322.39,Delivered
11177,Cust_136,Res_004,P_131,04-08-2021,279.64,Delivered
11178,Cust_618,Res_119,P_21,04-05-2021,1179.05,Cancelled
11179,Cust_162,Res_105,P_37,20-01-2022,563.41,Cancelled
11180,Cust_407,Res_032,P_62,07-01-2022,388.79,Delivered
11181,Cust_184,Res_013,P_55,03-12-2024,329.89,Delivered
11182,Cust_416,Res_059,P_41,21-12-2023,850.98,Delivered
11183,Cust_091,Res_036,P_20,09-10-2024,789.92,Delivered
11184,Cust_156,Res_009,P_147,26-12-2025,825.73,Delivered
11185,Cust_501,Res_078,P_15,12-05-2022,242.41,Cancelled
11186,Cust_533,Res_044,P_34,04-03-2021,1088.21,Delivered
11187,Cust_543,Res_050,P_02,12-04-2023,558.73,Delivered
11188,Cust_106,Res_071,P_44,08-01-2021,479.04,Delivered
11189,Cust_069,Res_036,P_38,07-11-2021,635.48,Delivered
11190,Cust_124,Res_028,P_126,10-06-2025,559.57,Delivered
11191,Cust_312,Res_078,P_149,12-09-2021,1056.76,Delivered
11192,Cust_040,Res_048,P_47,15-03-2024,1125.72,Delivered
11193,Cust_317,Res_002,P_02,23-07-2021,468.63,Delivered
11194,Cust_624,Res_018,P_92,06-05-2024,1057.13,Delivered
11195,Cust_080,Res_040,P_146,14-12-2023,970.6,Delivered
11196,Cust_379,Res_027,P_91,23-09-2022,1127.35,Cancelled
11197,Cust_424,Res_003,P_46,08-12-2021,408.04,Delivered
11198,Cust_743,Res_066,P_105,22-10-2023,755.81,Refunded
11199,Cust_246,Res_003,P_42,07-05-2025,438.27,Delivered
11200,Cust_446,Res_095,P_133,19-10-2025,1015.3,Delivered
11201,Cust_016,Res_096,P_72,09-11-2025,155.59,Delivered
11202,Cust_515,Res_050,P_02,06-04-2024,743.06,Delivered
11203,Cust_107,Res_011,P_75,04-07-2025,659.23,Cancelled
11204,Cust_294,Res_110,P_142,25-04-2024,488.82,Cancelled
11205,Cust_602,Res_014,P_103,08-05-2022,827.15,Delivered
11206,Cust_163,Res_111,P_124,02-12-2025,1044.06,Delivered
11207,Cust_389,Res_117,P_27,26-11-2022,789.66,Delivered
11208,Cust_529,Res_100,P_146,22-06-2023,1045.83,Cancelled
11209,Cust_689,Res_074,P_48,05-09-2021,427.83,Delivered
11210,Cust_281,Res_019,P_60,18-07-2025,695.48,Delivered
11211,Cust_155,Res_086,P_85,24-01-2025,623.06,Delivered
11212,Cust_214,Res_038,P_65,09-09-2024,162.23,Delivered
11213,Cust_394,Res_077,P_35,14-08-2021,734.65,Cancelled
11214,Cust_150,Res_077,P_133,03-04-2023,844.6,Delivered
11215,Cust_810,Res_110,P_99,02-09-2021,771.51,Delivered
11216,Cust_435,Res_094,P_10,17-09-2021,923.09,Delivered
11217,Cust_142,Res_099,P_21,08-09-2023,749.91,Delivered
11218,Cust_645,Res_046,P_105,27-06-2021,220.09,Delivered
11219,Cust_493,Res_024,P_37,15-05-2025,272.27,Delivered
11220,Cust_224,Res_043,P_110,18-12-2023,776.3,Cancelled
